Job,Salary,Company,Location
Analista de datos,"$20,000 - $25,000  Mensual",SKANDIA OPERADORA DE F...,"Polanco II Sección, Miguel Hidalgo, CDMX"
Analista de Datos,Sueldo no mostrado por la empresa,GENERAL DE SEGUROS,CDMX
Analista de datos MDM,"$17,000 - $20,000  Mensual",Grupo Alnus S.A. de C.V.,"Monterrey, N.L."
ANALISTA DE DATOS ECOMMERCE,"$16,000  Mensual",Grupo Daisa,"Cuauhtémoc, CDMX"
Analista de datos maestros,"$10,000  Mensual",Empresa confidencial,"Monterrey, N.L."
Coordinador analista de datos,Sueldo no mostrado por la empresa,Empresa confidencial,"Miguel Hidalgo, CDMX"
ANALISTA DE DATOS / EXPERTO EN EXCEL,"$11,000 - $13,000  Mensual",Empresa confidencial,"Zapopan, Jal."
Analista de Datos en Azure (6 meses),"$55,000 - $60,000  Mensual",SYGNO,"Monterrey, N.L."
Analista de Datos (Power Bi-Tableau),"$29,000  Mensual",Empresa confidencial,CDMX
Analista de base de datos,"$25,000 - $27,000  Mensual",SERVICIOS DE ENERGIA E...,"Monterrey, N.L."
Analista de datos,"$20,000 - $25,000  Mensual",SKANDIA OPERADORA DE F...,"Polanco II Sección, Miguel Hidalgo, CDMX"
Analista de Datos,Sueldo no mostrado por la empresa,GENERAL DE SEGUROS,CDMX
Analista de datos MDM,"$17,000 - $20,000  Mensual",Grupo Alnus S.A. de C.V.,"Monterrey, N.L."
ANALISTA DE DATOS ECOMMERCE,"$16,000  Mensual",Grupo Daisa,"Cuauhtémoc, CDMX"
Analista de datos maestros,"$10,000  Mensual",Empresa confidencial,"Monterrey, N.L."
Coordinador analista de datos,Sueldo no mostrado por la empresa,Empresa confidencial,"Miguel Hidalgo, CDMX"
ANALISTA DE DATOS / EXPERTO EN EXCEL,"$11,000 - $13,000  Mensual",Empresa confidencial,"Zapopan, Jal."
Analista de Datos en Azure (6 meses),"$55,000 - $60,000  Mensual",SYGNO,"Monterrey, N.L."
Analista de Datos (Power Bi-Tableau),"$29,000  Mensual",Empresa confidencial,CDMX
Analista de base de datos,"$25,000 - $27,000  Mensual",SERVICIOS DE ENERGIA E...,"Monterrey, N.L."
Analista de Bases de Datos BI,"$28,000 - $29,000  Mensual",Empresa confidencial,CDMX
Analista de Gestión de Datos Jr.,"$11,000 - $11,500  Mensual",Pepsico División Foods,"Hermosillo, Son."
Data Analyst,Sueldo no mostrado por la empresa,Michael Page,
Data Analyst,"$60,000 - $65,000  Mensual",Alia,"San José Insurgentes, Benito Juárez, CDMX"
Data analyst,"$30,000 - $35,000  Mensual",Empresa confidencial,"Miguel Hidalgo, CDMX"
Data analyst,Sueldo no mostrado por la empresa,"Carl Zeiss de México, ...",CDMX
Portfolio Data Analyst,Sueldo no mostrado por la empresa,Banamex,CDMX
Data Warehouse Sr. Consultant,Sueldo no mostrado por la empresa,Banamex,CDMX
ANALISTA Y SOPORTE TI,"$15,000 - $20,000  Mensual",Empresa confidencial,"Cuajimalpa de Morelos, CDMX"
GESTOR DE DATOS DE PRUEBA JR,Sueldo no mostrado por la empresa,Getecsa,"Miguel Hidalgo, CDMX"
Analista Datos/CEDIS,Sueldo no mostrado por la empresa,CLOE PERSONALE II SA D...,"Guadalajara, Jal."
Analista de Bases de Datos BI,"$28,000 - $29,000  Mensual",Empresa confidencial,CDMX
Analista de Gestión de Datos Jr.,"$11,000 - $11,500  Mensual",Pepsico División Foods,"Hermosillo, Son."
Data Analyst,Sueldo no mostrado por la empresa,Michael Page,
Data Analyst,"$60,000 - $65,000  Mensual",Alia,"San José Insurgentes, Benito Juárez, CDMX"
Data analyst,"$30,000 - $35,000  Mensual",Empresa confidencial,"Miguel Hidalgo, CDMX"
Data analyst,Sueldo no mostrado por la empresa,"Carl Zeiss de México, ...",CDMX
Portfolio Data Analyst,Sueldo no mostrado por la empresa,Banamex,CDMX
Data Warehouse Sr. Consultant,Sueldo no mostrado por la empresa,Banamex,CDMX
ANALISTA Y SOPORTE TI,"$15,000 - $20,000  Mensual",Empresa confidencial,"Cuajimalpa de Morelos, CDMX"
GESTOR DE DATOS DE PRUEBA JR,Sueldo no mostrado por la empresa,Getecsa,"Miguel Hidalgo, CDMX"
Analista Datos/CEDIS,Sueldo no mostrado por la empresa,CLOE PERSONALE II SA D...,"Guadalajara, Jal."
Analista datos maestros,Sueldo no mostrado por la empresa,Empresa confidencial,"Tepotzotlán, Edo. Méx.​"
Analista de datos,Sueldo no mostrado por la empresa,Empresa confidencial,"Metepec, Edo. Méx.​"
Analista de Datos,"$20,000 - $30,000  Mensual",Sistemes Integrats Cor...,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, CDMX"
Analista de datos,"$12,000 - $14,000  Mensual",HEYBANCO,N.L.
Analista de datos,"$15,000 - $22,000  Mensual","Manpower, S.A. de C.V.",Ags.
Analista de Datos,Sueldo no mostrado por la empresa,"Aerovías de México, SA...","Cuauhtémoc, CDMX"
Analista de datos,"$35,000 - $37,000  Mensual",Corporativo Laboral y ...,"Benito Juárez, CDMX"
Analista de datos,"$20,000 - $30,000  Mensual",CIA PERIODISTICA ESTO,"Cuauhtémoc, CDMX"
Analista de Datos,"$15,000 - $17,000  Mensual","corsa transportes,sa.d...","General Escobedo, N.L."
Analista de datos,"$8,000  Mensual",DCS DELTA CORPORATE SE...,"Benito Juárez, CDMX"
ANALISTA DE DATOS,"$12,000 - $15,000  Mensual",Empresa confidencial,"Venustiano Carranza, CDMX"
Analista de Datos,"$45,000  Mensual",THTEC TALENTO HUMANO E...,CDMX
Analista de Datos,Sueldo no mostrado por la empresa,Holcim,"San Pedro Tlaquepaque, Jal."
ANALISTA DE DATOS,"$10,000 - $14,000  Mensual",SEDEGRAL SEGURIDAD PRI...,"Jardines del Pedregal, Álvaro Obregón, CDMX"
Analista de Datos,"$15,000 - $18,000  Mensual","Autofin, S.A.","Interlomas, Huixquilucan, Edo. Méx.​"
Analista datos maestros,Sueldo no mostrado por la empresa,Empresa confidencial,"Tepotzotlán, Edo. Méx.​"
Analista de datos,Sueldo no mostrado por la empresa,Empresa confidencial,"Metepec, Edo. Méx.​"
Analista de Datos,"$20,000 - $30,000  Mensual",Sistemes Integrats Cor...,"Santa Fe Cuajimalpa, Cuajimalpa de Morelos, CDMX"
Analista de datos,"$12,000 - $14,000  Mensual",HEYBANCO,N.L.
Analista de datos,"$15,000 - $22,000  Mensual","Manpower, S.A. de C.V.",Ags.
Analista de Datos,Sueldo no mostrado por la empresa,"Aerovías de México, SA...","Cuauhtémoc, CDMX"
Analista de datos,"$35,000 - $37,000  Mensual",Corporativo Laboral y ...,"Benito Juárez, CDMX"
Analista de datos,"$20,000 - $30,000  Mensual",CIA PERIODISTICA ESTO,"Cuauhtémoc, CDMX"
Analista de Datos,"$15,000 - $17,000  Mensual","corsa transportes,sa.d...","General Escobedo, N.L."
Analista de datos,"$8,000  Mensual",DCS DELTA CORPORATE SE...,"Benito Juárez, CDMX"
ANALISTA DE DATOS,"$12,000 - $15,000  Mensual",Empresa confidencial,"Venustiano Carranza, CDMX"
Analista de Datos,"$45,000  Mensual",THTEC TALENTO HUMANO E...,CDMX
Analista de Datos,Sueldo no mostrado por la empresa,Holcim,"San Pedro Tlaquepaque, Jal."
ANALISTA DE DATOS,"$10,000 - $14,000  Mensual",SEDEGRAL SEGURIDAD PRI...,"Jardines del Pedregal, Álvaro Obregón, CDMX"
Analista de Datos,"$15,000 - $18,000  Mensual","Autofin, S.A.","Interlomas, Huixquilucan, Edo. Méx.​"
Analista de datos,Sueldo no mostrado por la empresa,Empresa confidencial,CDMX
ANALISTA DE DATOS,Sueldo no mostrado por la empresa,EMBE PERSONAL S.A. DE ...,Yuc.
Analista de Datos,"$20,000 - $22,000  Mensual",Farmacéuticos Maypo,"Coyoacán, CDMX"
Analista de Datos,Sueldo no mostrado por la empresa,"Uline, Inc.","Monterrey, N.L."
Analista de datos,"$12,000 - $12,001  Mensual",EVC Consultores,"Tlajomulco de Zúñiga, Jal."
Analista de Datos,"$17,000 - $20,000  Mensual",Dasavena Gourmet SA de...,"Guadalajara, Jal."
Analista de Datos,"$16,000 - $19,000  Mensual",Megacable,"Toluca, Edo. Méx.​"
Analista de datos,Sueldo no mostrado por la empresa,Empresa confidencial,"San Nicolás de los Garza, N.L."
Analista de Datos,"$10,000 - $10,800  Mensual",Conduent de México SA ...,"Juárez, Chih."
Analista de datos y proceso,Sueldo no mostrado por la empresa,Kelly Services,"Tlalnepantla de Baz, Edo. Méx.​"
analista de datos sr,"$22,000  Mensual",Empresa confidencial,"Tlalpan, CDMX"
Analista de Datos Jr.,"$28,000 - $30,000  Mensual","Previta, S.A de C.V.",CDMX
Analista de datos sr.,"$70,000 - $80,000  Mensual",Empresa confidencial,"Cuajimalpa de Morelos, CDMX"
Analista de Datos Jr.,"$15,000 - $20,000  Mensual",NUEVA WAL MART DE MEXI...,"Miguel Hidalgo, CDMX"
Analista de datos jr,"$30,000 - $32,000  Mensual",Herramientas Truper,CDMX
Analista de datos JR,Sueldo no mostrado por la empresa,Servicios Enki de Mexi...,CDMX
Analista de datos,Sueldo no mostrado por la empresa,Empresa confidencial,CDMX
ANALISTA DE DATOS,Sueldo no mostrado por la empresa,EMBE PERSONAL S.A. DE ...,Yuc.
Analista de Datos,"$20,000 - $22,000  Mensual",Farmacéuticos Maypo,"Coyoacán, CDMX"
Analista de Datos,Sueldo no mostrado por la empresa,"Uline, Inc.","Monterrey, N.L."
Analista de datos,"$12,000 - $12,001  Mensual",EVC Consultores,"Tlajomulco de Zúñiga, Jal."
Analista de Datos,"$17,000 - $20,000  Mensual",Dasavena Gourmet SA de...,"Guadalajara, Jal."
Analista de Datos,"$16,000 - $19,000  Mensual",Megacable,"Toluca, Edo. Méx.​"
Analista de datos,Sueldo no mostrado por la empresa,Empresa confidencial,"San Nicolás de los Garza, N.L."
Analista de Datos,"$10,000 - $10,800  Mensual",Conduent de México SA ...,"Juárez, Chih."
Analista de datos y proceso,Sueldo no mostrado por la empresa,Kelly Services,"Tlalnepantla de Baz, Edo. Méx.​"
analista de datos sr,"$22,000  Mensual",Empresa confidencial,"Tlalpan, CDMX"
Analista de Datos Jr.,"$28,000 - $30,000  Mensual","Previta, S.A de C.V.",CDMX
Analista de datos sr.,"$70,000 - $80,000  Mensual",Empresa confidencial,"Cuajimalpa de Morelos, CDMX"
Analista de Datos Jr.,"$15,000 - $20,000  Mensual",NUEVA WAL MART DE MEXI...,"Miguel Hidalgo, CDMX"
Analista de datos jr,"$30,000 - $32,000  Mensual",Herramientas Truper,CDMX
Analista de datos JR,Sueldo no mostrado por la empresa,Servicios Enki de Mexi...,CDMX
Analista de datos Sr.,"$80,000  Mensual",Empresa confidencial,"Cuajimalpa de Morelos, CDMX"
Analista de datos jr,Sueldo no mostrado por la empresa,REPSOL,CDMX
Analista de Datos E commerce,"$26,000  Mensual",Operadora de Servicios...,"Cuautitlán Izcalli, Edo. Méx.​"
Analista de datos en valuación,Sueldo no mostrado por la empresa,Ernst & Young,CDMX
Analista de datos jr,"$18,000 - $20,000  Mensual",Adecco,"Polanco I Sección, Miguel Hidalgo, CDMX"
Analista de Datos Jr,"$8,713  Mensual",Pepsico División Foods,"Mérida, Yuc."
Analista de Datos de Productos,"$22,000 - $25,000  Mensual","TRAVERS TOOL, S DE RL ...","Querétaro, Qro."
ANALISTA DE DATOS CALIDAD,Sueldo no mostrado por la empresa,Grupo Danone/Bonafont,SLP.
Analista de datos (Deshboard),"$30,000 - $40,000  Mensual",Grupo Salinas,"Tlalpan, CDMX"
analista de datos -motos,"$17,000  Mensual",WALDO'S DOLAR MART DE ...,"Tlalpan, CDMX"
Analista de datos financieros,"$18,000 - $20,000  Mensual",Out Helping,"Silao de la Victoria, Gto."
Analista de datos (actuario),"$9,000 - $10,700  Mensual",Empresa confidencial,"Mérida, Yuc."
Analista de datos Sr.,"$80,000  Mensual",Empresa confidencial,"Cuajimalpa de Morelos, CDMX"
Analista de datos jr,Sueldo no mostrado por la empresa,REPSOL,CDMX
Analista de Datos E commerce,"$26,000  Mensual",Operadora de Servicios...,"Cuautitlán Izcalli, Edo. Méx.​"
Analista de datos en valuación,Sueldo no mostrado por la empresa,Ernst & Young,CDMX
Analista de datos jr,"$18,000 - $20,000  Mensual",Adecco,"Polanco I Sección, Miguel Hidalgo, CDMX"
Analista de Datos Jr,"$8,713  Mensual",Pepsico División Foods,"Mérida, Yuc."
Analista de Datos de Productos,"$22,000 - $25,000  Mensual","TRAVERS TOOL, S DE RL ...","Querétaro, Qro."
ANALISTA DE DATOS CALIDAD,Sueldo no mostrado por la empresa,Grupo Danone/Bonafont,SLP.
Analista de datos (Deshboard),"$30,000 - $40,000  Mensual",Grupo Salinas,"Tlalpan, CDMX"
analista de datos -motos,"$17,000  Mensual",WALDO'S DOLAR MART DE ...,"Tlalpan, CDMX"
Analista de datos financieros,"$18,000 - $20,000  Mensual",Out Helping,"Silao de la Victoria, Gto."
Analista de datos (actuario),"$9,000 - $10,700  Mensual",Empresa confidencial,"Mérida, Yuc."
CAPTURISTA / ANALISTA DE DATOS,Sueldo no mostrado por la empresa,GXO LOGISTICS MEXICO,"Cuautitlán, Edo. Méx.​"
Capturista y analista de datos,Sueldo no mostrado por la empresa,Pepsico División Foods,"Morelia, Mich."
Científico/ Analista de datos,"$23,000 - $24,000  Mensual",Hitss,"Miguel Hidalgo, CDMX"
ANALISTA DE DATOS EN MARKETING,"$15,000  Mensual",Empresa confidencial,"Miguel Hidalgo, CDMX"
Analista de datos en ventas,Sueldo no mostrado por la empresa,"Denak, S.A de C.V.","Benito Juárez, CDMX"
Analista de Datos y Compras,"$18,000 - $25,000  Mensual",cnx internacional s.a....,"San Nicolás de los Garza, N.L."
Analista de datos maestros,Sueldo no mostrado por la empresa,TIENDAS SORIANA,"Monterrey, N.L."
Capturista/Analista de datos,"$9,000  Mensual",CAPITAL EN MOVIMIENTO,CDMX
Ingeniero Analista de Datos,Sueldo no mostrado por la empresa,Empresa confidencial,CDMX
Analista de datos / sector educativo,"$10,000  Mensual",Universidad Latinoamer...,"Cuauhtémoc, CDMX"
Analista de Datos -Power BI,Sueldo no mostrado por la empresa,COMPUTACENTER MEXICO S...,"Cuauhtémoc, CDMX"
ANALISTA DE DATOS - Inglés indispensable,"$28,000 - $30,000  Mensual",GRUPO EMPRESARIAL COSE...,"Guadalajara, Jal."
Analista de Datos (Banca Seguros),Sueldo no mostrado por la empresa,Banca Mifel,"Miguel Hidalgo, CDMX"
Analista de datos de servicios digitales,Sueldo no mostrado por la empresa,BBVA Bancomer,"Miguel Hidalgo, CDMX"
Analista de Datos / Data Analyst,Sueldo no mostrado por la empresa,Tecnológico de Monterrey,"Monterrey, N.L."
Analista de datos y PM Tecmilenio,"$19,000 - $20,000  Mensual",Universidad TecMilenio,"Monterrey, N.L."
CAPTURISTA / ANALISTA DE DATOS,Sueldo no mostrado por la empresa,GXO LOGISTICS MEXICO,"Cuautitlán, Edo. Méx.​"
Capturista y analista de datos,Sueldo no mostrado por la empresa,Pepsico División Foods,"Morelia, Mich."
Científico/ Analista de datos,"$23,000 - $24,000  Mensual",Hitss,"Miguel Hidalgo, CDMX"
ANALISTA DE DATOS EN MARKETING,"$15,000  Mensual",Empresa confidencial,"Miguel Hidalgo, CDMX"
Analista de datos en ventas,Sueldo no mostrado por la empresa,"Denak, S.A de C.V.","Benito Juárez, CDMX"
Analista de Datos y Compras,"$18,000 - $25,000  Mensual",cnx internacional s.a....,"San Nicolás de los Garza, N.L."
Analista de datos maestros,Sueldo no mostrado por la empresa,TIENDAS SORIANA,"Monterrey, N.L."
Capturista/Analista de datos,"$9,000  Mensual",CAPITAL EN MOVIMIENTO,CDMX
Ingeniero Analista de Datos,Sueldo no mostrado por la empresa,Empresa confidencial,CDMX
Analista de datos / sector educativo,"$10,000  Mensual",Universidad Latinoamer...,"Cuauhtémoc, CDMX"
Analista de Datos -Power BI,Sueldo no mostrado por la empresa,COMPUTACENTER MEXICO S...,"Cuauhtémoc, CDMX"
ANALISTA DE DATOS - Inglés indispensable,"$28,000 - $30,000  Mensual",GRUPO EMPRESARIAL COSE...,"Guadalajara, Jal."
Analista de Datos (Banca Seguros),Sueldo no mostrado por la empresa,Banca Mifel,"Miguel Hidalgo, CDMX"
Analista de datos de servicios digitales,Sueldo no mostrado por la empresa,BBVA Bancomer,"Miguel Hidalgo, CDMX"
Analista de Datos / Data Analyst,Sueldo no mostrado por la empresa,Tecnológico de Monterrey,"Monterrey, N.L."
Analista de datos y PM Tecmilenio,"$19,000 - $20,000  Mensual",Universidad TecMilenio,"Monterrey, N.L."
ANALISTA DE DATOS (para agencia de promociones)),"$13,974  Mensual",Empresa confidencial,"Álvaro Obregón, CDMX"
Analista de Datos (Power Bi),"$26,000 - $35,000  Mensual",5-18 CONSULTING GROUP ...,CDMX
Analista de Datos de Sistema PIM,"$22,000 - $25,000  Mensual","TRAVERS TOOL, S DE RL ...","Querétaro, Qro."
Analista de Datos / Recién Egresados,Sueldo no mostrado por la empresa,SERVICIOS INTEGRALES E...,"Cuajimalpa de Morelos, CDMX"
ANALISTA DE DATOS Y PROCESOS DE SEGURIDAD OPERACIONAL,Sueldo no mostrado por la empresa,Grupo Aeroportuario de...,CDMX
Analista de Datos y Soporte a Sistemas Temporal,Sueldo no mostrado por la empresa,Pepsico División Foods,
"Analista de datos Jr (Phyton, R)","$14,000  Mensual",Empresa confidencial,"Álvaro Obregón, CDMX"
Ingeniero/A Analista de Datos (Big Data),Sueldo no mostrado por la empresa,Empresa confidencial,"Querétaro, Qro."
Gerente Analista de Datos / Power BI,"$55,000 - $60,000  Mensual",Human Staff,"Monterrey, N.L."
BECARIO ANALISTA DE DATOS RECURSOS HUMANOS,"$4,000  Mensual",Naseda,"Azcapotzalco, CDMX"
Trabajo Desde Casa Analista de Datos de Desarrollo de Negoci,Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Guadalajara, Jal."
Trabajo Desde Casa Analista de Datos Desarrollo de Negocio,Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Miguel Hidalgo, CDMX"
Analista de Datos - Empresa de Generación de Energía Renovable,Sueldo no mostrado por la empresa,Michael Page,
Analista de Datos / Información BI,"$14,000 - $15,000  Mensual",COMERCIALIZADORA SANBI...,CDMX
ANALISTA DE DATOS (para agencia de promociones)),"$13,974  Mensual",Empresa confidencial,"Álvaro Obregón, CDMX"
Analista de Datos (Power Bi),"$26,000 - $35,000  Mensual",5-18 CONSULTING GROUP ...,CDMX
Analista de Datos de Sistema PIM,"$22,000 - $25,000  Mensual","TRAVERS TOOL, S DE RL ...","Querétaro, Qro."
Analista de Datos / Recién Egresados,Sueldo no mostrado por la empresa,SERVICIOS INTEGRALES E...,"Cuajimalpa de Morelos, CDMX"
ANALISTA DE DATOS Y PROCESOS DE SEGURIDAD OPERACIONAL,Sueldo no mostrado por la empresa,Grupo Aeroportuario de...,CDMX
Analista de Datos y Soporte a Sistemas Temporal,Sueldo no mostrado por la empresa,Pepsico División Foods,
"Analista de datos Jr (Phyton, R)","$14,000  Mensual",Empresa confidencial,"Álvaro Obregón, CDMX"
Ingeniero/A Analista de Datos (Big Data),Sueldo no mostrado por la empresa,Empresa confidencial,"Querétaro, Qro."
Gerente Analista de Datos / Power BI,"$55,000 - $60,000  Mensual",Human Staff,"Monterrey, N.L."
BECARIO ANALISTA DE DATOS RECURSOS HUMANOS,"$4,000  Mensual",Naseda,"Azcapotzalco, CDMX"
Trabajo Desde Casa Analista de Datos de Desarrollo de Negoci,Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Guadalajara, Jal."
Trabajo Desde Casa Analista de Datos Desarrollo de Negocio,Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Miguel Hidalgo, CDMX"
Analista de Datos - Empresa de Generación de Energía Renovable,Sueldo no mostrado por la empresa,Michael Page,
Analista de Datos / Información BI,"$14,000 - $15,000  Mensual",COMERCIALIZADORA SANBI...,CDMX
ANALISTA DE DATOS MAESTROS - CATÁLOGO DE ARTÍCULOS SAP,"$19,000  Mensual",Empresa confidencial,"Benito Juárez, CDMX"
Trabajo Desde Casa Analista de Datos Senior / Ref. 1028S(RD),Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Miguel Hidalgo, CDMX"
Trabajo Desde Casa Analista de Datos Senior /Ref. 1028S (RD),Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Guadalajara, Jal."
Analista base de datos,"$15,000 - $15,700  Mensual",Femsa,"Centro Industrial Tlalnepantla, Tlalnepantla de Baz, Edo. Méx.​"
Analista base de datos,"$16,500 - $17,000  Mensual",Financiera Independenc...,"Santa Fe, Álvaro Obregón, CDMX"
Analista Info Comercial / Analista de Datos - 1 año exp,Sueldo no mostrado por la empresa,Holcim,"San Pedro Tlaquepaque, Jal."
Auxiliar analista de datos( EXCEL-TABLA DINAMICA),"$12,000 - $13,000  Mensual","Productos Maver, S.A. ...","San Martín de las Flores de Abajo, Tlaquepaque, Jal."
Analista Analisis de datos||Dashboards,"$19,900 - $19,950  Mensual",Banorte,"Tlalpan, CDMX"
Analista de base de datos,"$20,000 - $25,000  Mensual",Empresa confidencial,"Naucalpan de Juárez, Edo. Méx.​"
Analista de base de datos,"$17,000 - $19,000  Mensual",TRANSPORTES CASTORES D...,"León, Gto."
Analista de Base de datos,"$10,000 - $12,000  Mensual",Asesores y Consultores...,"Tlalpan, CDMX"
ANALISTA DE BASE DE DATOS,"$8,000 - $8,001  Mensual","JURÍDICO COLEMART, S.C.","Cuauhtémoc, CDMX"
Analista de base de datos,"$15,000 - $20,000  Mensual",CENTRO INTEGRAL OPTICO...,"Naucalpan de Juárez, Edo. Méx.​"
ANALISTA DE DATOS MAESTROS - CATÁLOGO DE ARTÍCULOS SAP,"$19,000  Mensual",Empresa confidencial,"Benito Juárez, CDMX"
Trabajo Desde Casa Analista de Datos Senior / Ref. 1028S(RD),Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Miguel Hidalgo, CDMX"
Trabajo Desde Casa Analista de Datos Senior /Ref. 1028S (RD),Sueldo no mostrado por la empresa,BAIRESDEV LLC / (Tax I...,"Guadalajara, Jal."
Analista base de datos,"$15,000 - $15,700  Mensual",Femsa,"Centro Industrial Tlalnepantla, Tlalnepantla de Baz, Edo. Méx.​"
Analista base de datos,"$16,500 - $17,000  Mensual",Financiera Independenc...,"Santa Fe, Álvaro Obregón, CDMX"
Analista Info Comercial / Analista de Datos - 1 año exp,Sueldo no mostrado por la empresa,Holcim,"San Pedro Tlaquepaque, Jal."
Auxiliar analista de datos( EXCEL-TABLA DINAMICA),"$12,000 - $13,000  Mensual","Productos Maver, S.A. ...","San Martín de las Flores de Abajo, Tlaquepaque, Jal."
Analista Analisis de datos||Dashboards,"$19,900 - $19,950  Mensual",Banorte,"Tlalpan, CDMX"
Analista de base de datos,"$20,000 - $25,000  Mensual",Empresa confidencial,"Naucalpan de Juárez, Edo. Méx.​"
Analista de base de datos,"$17,000 - $19,000  Mensual",TRANSPORTES CASTORES D...,"León, Gto."
Analista de Base de datos,"$10,000 - $12,000  Mensual",Asesores y Consultores...,"Tlalpan, CDMX"
ANALISTA DE BASE DE DATOS,"$8,000 - $8,001  Mensual","JURÍDICO COLEMART, S.C.","Cuauhtémoc, CDMX"
Analista de base de datos,"$15,000 - $20,000  Mensual",CENTRO INTEGRAL OPTICO...,"Naucalpan de Juárez, Edo. Méx.​"
Analista de base de datos,"$15,000 - $17,000  Mensual",Grupo Salinas,"Tlalpan, CDMX"
Analista de base de datos,"$10,000 - $10,500  Mensual",Pepsico División Foods,"La Paz, BCS."
Analista de base de datos,"$14,000  Mensual","MIGDAL ASOCIADOS, A.C.","Santa Fe Cuajimalpa, Cuajimalpa de Morelos, CDMX"
Analista de Base de datos,"$12,000 - $15,000  Mensual",Financiera Sustentable...,"Benito Juárez, CDMX"
ANALISTA DE BASE DE DATOS,"$23,000  Mensual",Seguros Pensiones Bano...,"Monterrey, N.L."
Analista de base de datos,"$14,999 - $15,000  Mensual",Adecco,"Miguel Hidalgo, CDMX"
Analista Jr de Datos SQL y Python,Sueldo no mostrado por la empresa,OPTIMISSA CAPITAL MARK...,CDMX
ANALISTA BASES DE DATOS (SINIESTROS AUTOS),Sueldo no mostrado por la empresa,"Seguros Atlas, S.A.","Santa Fe Cuajimalpa, Cuajimalpa de Morelos, CDMX"
Analista de análisis de datos y reportes,Sueldo no mostrado por la empresa,Volaris,CDMX
ANALISTA DE BASE DE DATOS (SQL),Sueldo no mostrado por la empresa,Empresa confidencial,CDMX
Analista de base de datos 11500,"$11,500 - $12,000  Mensual",Mantenimiento de redes...,"Atizapán de Zaragoza, Edo. Méx.​"
Analista de bases de datos jr,"$10,000 - $11,000  Mensual",Empresa confidencial,"Tlalpan, CDMX"
ANALISTA INFRAESTRUCTURA | ANALISIS DE DATOS,"$17,200 - $17,300  Mensual",Banorte,CDMX
Recién Egresados (Analista de Base de Datos),"$18,000 - $20,000  Mensual","CARTERS BRANDS, S.A. D...",CDMX
ANALISTA DE BASE DE DATOS WORKFORCE MANAGEMENT,"$7,000  Mensual",Empresa confidencial,"Álvaro Obregón, CDMX"
Analista de base de datos - Call Center - Excel Intermedio,"$30,000 - $35,000  Mensual",Empresa confidencial,"Puerto Vallarta, Jal."
Data analyst Fintech,Sueldo no mostrado por la empresa,Empresa confidencial,CDMX
Data analyst,Sueldo no mostrado por la empresa,Empresa confidencial,"Guadalajara, Jal."
Analista de base de datos,"$15,000 - $17,000  Mensual",Grupo Salinas,"Tlalpan, CDMX"
Analista de base de datos,"$10,000 - $10,500  Mensual",Pepsico División Foods,"La Paz, BCS."
Analista de base de datos,"$14,000  Mensual","MIGDAL ASOCIADOS, A.C.","Santa Fe Cuajimalpa, Cuajimalpa de Morelos, CDMX"
Analista de Base de datos,"$12,000 - $15,000  Mensual",Financiera Sustentable...,"Benito Juárez, CDMX"
ANALISTA DE BASE DE DATOS,"$23,000  Mensual",Seguros Pensiones Bano...,"Monterrey, N.L."
Analista de base de datos,"$14,999 - $15,000  Mensual",Adecco,"Miguel Hidalgo, CDMX"
Analista Jr de Datos SQL y Python,Sueldo no mostrado por la empresa,OPTIMISSA CAPITAL MARK...,CDMX
ANALISTA BASES DE DATOS (SINIESTROS AUTOS),Sueldo no mostrado por la empresa,"Seguros Atlas, S.A.","Santa Fe Cuajimalpa, Cuajimalpa de Morelos, CDMX"
Analista de análisis de datos y reportes,Sueldo no mostrado por la empresa,Volaris,CDMX
ANALISTA DE BASE DE DATOS (SQL),Sueldo no mostrado por la empresa,Empresa confidencial,CDMX
Analista de base de datos 11500,"$11,500 - $12,000  Mensual",Mantenimiento de redes...,"Atizapán de Zaragoza, Edo. Méx.​"
Analista de bases de datos jr,"$10,000 - $11,000  Mensual",Empresa confidencial,"Tlalpan, CDMX"
ANALISTA INFRAESTRUCTURA | ANALISIS DE DATOS,"$17,200 - $17,300  Mensual",Banorte,CDMX
Recién Egresados (Analista de Base de Datos),"$18,000 - $20,000  Mensual","CARTERS BRANDS, S.A. D...",CDMX
ANALISTA DE BASE DE DATOS WORKFORCE MANAGEMENT,"$7,000  Mensual",Empresa confidencial,"Álvaro Obregón, CDMX"
Analista de base de datos - Call Center - Excel Intermedio,"$30,000 - $35,000  Mensual",Empresa confidencial,"Puerto Vallarta, Jal."
Data analyst Fintech,Sueldo no mostrado por la empresa,Empresa confidencial,CDMX
Data analyst,Sueldo no mostrado por la empresa,Empresa confidencial,"Guadalajara, Jal."
Data Analyst (Temporary - 12 months),Sueldo no mostrado por la empresa,Pepsico División Foods,
